time,seconds_elapsed,z,y,x
1772456316051471400,0.072471435546875,0.2248755078345537,-0.20479237688453866,0.19301365801915527
1772456316061490200,0.082490234375,0.15538403845727441,-0.20125059435814618,0.22955464209411292
1772456316071508200,0.09250830078125,0.1581657781302929,-0.22291788922706618,0.22443894304819403
1772456316081527300,0.10252734375,0.3177285635769367,-0.2344724439477548,0.1918896772242151
1772456316091545000,0.112545166015625,0.41245851910710335,-0.1800002645259723,0.1513997089283075
1772456316101564200,0.122564208984375,0.4125841913133859,-0.10580217009400948,0.11612458920385688
1772456316111582200,0.132582275390625,0.4101461505115032,-0.11559994427524506,0.06355269044544548
1772456316121601000,0.14260107421875,0.3728209207236767,-0.18513755434919146,0.043984331483999266
1772456316131619300,0.152619384765625,0.3701537473410368,-0.28917653242927044,0.035873113017063585
1772456316141638400,0.162638427734375,0.3570733164936304,-0.3361231386518106,0.02915954118729569
1772456316151656200,0.17265625,0.27179566444158554,-0.3147309891961515,0.08641752453586087
1772456316161674200,0.18267431640625,0.19636194553375244,-0.2865695282686502,0.1525043274356518
1772456316171693000,0.192693115234375,0.11121931803822517,-0.3041117425641976,0.15965218076314777
1772456316181711000,0.202711181640625,0.0752028327614069,-0.2879767281854525,0.17059170885803177
1772456316191730200,0.212730224609375,0.18808686914145945,-0.31905878926739095,0.1918963992259465
1772456316201748200,0.222748291015625,0.4122703030586242,-0.34251419139578937,0.14119534497386776
1772456316211767300,0.232767333984375,0.5674748932957648,-0.32404015787653623,0.07045867957477457
1772456316221785300,0.242785400390625,0.6529974600195885,-0.29834910565055905,0.07285829719556496
1772456316231804200,0.25280419921875,0.7846516633212566,-0.3713665206642821,0.03385015582209453
1772456316241822200,0.262822265625,0.9671838209450244,-0.4272704499222338,-0.05422682635858655
1772456316251841300,0.27284130859375,1.2314455827504396,-0.3782159116350114,-0.05776524788411334
1772456316261859000,0.282859130859375,1.322669575986266,-0.3469409948620945,0.08076732588759623
1772456316271877400,0.29287744140625,1.3130009994089602,-0.3963299527354538,0.039852875968767326
