time,seconds_elapsed,z,y,x
1772455350440533500,0.071533447265625,-1.01593017578125,0.0720062255859375,0.039642333984375
1772455350450551600,0.081551513671875,-1.0064697265625,0.0772857666015625,0.0342864990234375
1772455350460569300,0.0915693359375,-0.9952850341796875,0.0839385986328125,0.02801513671875
1772455350470587400,0.10158740234375,-0.9918365478515625,0.08563232421875,0.02099609375
1772455350480605400,0.11160546875,-0.9956207275390625,0.08135986328125,0.020721435546875
1772455350490622500,0.12162255859375,-1.005218505859375,0.0782318115234375,0.020416259765625
1772455350500640500,0.131640625,-1.0199737548828125,0.0789031982421875,0.016510009765625
1772455350510658600,0.141658447265625,-1.0326690673828125,0.0858612060546875,0.0163726806640625
1772455350520676400,0.15167626953125,-1.0501708984375,0.092254638671875,0.021026611328125
1772455350530694400,0.1616943359375,-1.0654449462890625,0.0881500244140625,0.024139404296875
1772455350540712400,0.17171240234375,-1.0745849609375,0.0789031982421875,0.016448974609375
1772455350550730500,0.18173046875,-1.0770416259765625,0.07281494140625,0.011932373046875
1772455350560747300,0.191747314453125,-1.0740509033203125,0.0708770751953125,0.0066375732421875
1772455350570765600,0.201765625,-1.0687255859375,0.0703582763671875,-0.0052032470703125
1772455350580783400,0.211783447265625,-1.059906005859375,0.0712127685546875,-0.0191497802734375
1772455350590801400,0.221801513671875,-1.044586181640625,0.0722503662109375,-0.0293121337890625
1772455350600819500,0.2318193359375,-1.0285186767578125,0.071197509765625,-0.031982421875
1772455350610837500,0.24183740234375,-1.01318359375,0.0710601806640625,-0.0344696044921875
1772455350620855300,0.251855224609375,-0.998260498046875,0.0722808837890625,-0.032928466796875
1772455350630873300,0.261873291015625,-0.9834747314453125,0.07574462890625,-0.0230255126953125
1772455350640890400,0.271890380859375,-0.97222900390625,0.08197021484375,-0.0110931396484375
1772455350650908400,0.281908447265625,-0.9639129638671875,0.0832672119140625,-0.0046844482421875
1772455350660926500,0.291926513671875,-0.963348388671875,0.0886688232421875,-0.0023956298828125
1772455350670944500,0.301944580078125,-0.966522216796875,0.0895233154296875,-0.0058135986328125
1772455350680962300,0.31196240234375,-0.972747802734375,0.0895538330078125,-0.015869140625
