time,seconds_elapsed,z,y,x
1772457155204629500,0.06062939453125,-0.988067626953125,0.022491455078125,0.0121307373046875
1772457155214648600,0.070648681640625,-1.0008697509765625,0.025543212890625,0.0125885009765625
1772457155224666600,0.08066650390625,-0.99908447265625,0.0246734619140625,0.011474609375
1772457155234684400,0.090684326171875,-0.988128662109375,0.0214691162109375,0.014190673828125
1772457155244703500,0.100703369140625,-0.994140625,0.0225372314453125,0.0123443603515625
1772457155254721500,0.110721435546875,-1.002716064453125,0.0228729248046875,0.0123443603515625
1772457155264740400,0.120740234375,-0.9947052001953125,0.02288818359375,0.01348876953125
1772457155274758700,0.130758544921875,-0.9915313720703125,0.0212860107421875,0.0140838623046875
1772457155284777700,0.14077783203125,-0.996673583984375,0.0219879150390625,0.01251220703125
1772457155294795500,0.15079541015625,-0.9973297119140625,0.023223876953125,0.012664794921875
1772457155304813600,0.1608134765625,-0.9933929443359375,0.022674560546875,0.0132904052734375
1772457155314832400,0.170832275390625,-0.9947357177734375,0.023193359375,0.0142364501953125
1772457155324850400,0.180850341796875,-0.99676513671875,0.022491455078125,0.01397705078125
1772457155334869500,0.190869384765625,-0.994659423828125,0.02191162109375,0.0142059326171875
1772457155344887600,0.200887451171875,-0.995208740234375,0.0230865478515625,0.0130462646484375
1772457155354905600,0.210905517578125,-0.99462890625,0.0233306884765625,0.0147857666015625
1772457155364924400,0.22092431640625,-0.99322509765625,0.0217742919921875,0.0128936767578125
1772457155374942500,0.2309423828125,-0.997039794921875,0.022491455078125,0.0128173828125
1772457155384961500,0.24096142578125,-0.9961395263671875,0.0233612060546875,0.013580322265625
1772457155394979600,0.2509794921875,-0.9951324462890625,0.0228729248046875,0.012725830078125
1772457155404998700,0.26099853515625,-0.9972686767578125,0.023590087890625,0.01312255859375
1772457155415016400,0.271016357421875,-0.9941558837890625,0.021575927734375,0.01300048828125
1772457155425034500,0.281034423828125,-0.994415283203125,0.0218505859375,0.014801025390625
1772457155435053600,0.291053466796875,-0.995208740234375,0.0222625732421875,0.012939453125
1772457155445071400,0.3010712890625,-0.997833251953125,0.023223876953125,0.0134735107421875
1772457155455090400,0.31109033203125,-0.9952239990234375,0.0229339599609375,0.014404296875
1772457155465108700,0.321108642578125,-0.9948272705078125,0.022705078125,0.0123138427734375
1772457155475126500,0.33112646484375,-0.9965057373046875,0.0224151611328125,0.0117645263671875
1772457155485145600,0.3411455078125,-0.9951019287109375,0.02264404296875,0.0123138427734375
1772457155495163400,0.351163330078125,-0.994659423828125,0.02191162109375,0.0142974853515625
1772457155505182500,0.361182373046875,-0.9942474365234375,0.019989013671875,0.013580322265625
1772457155515200500,0.371200439453125,-0.99481201171875,0.0215301513671875,0.013427734375
1772457155525218600,0.381218505859375,-0.994964599609375,0.0227203369140625,0.014190673828125
1772457155535237600,0.391237548828125,-0.9954071044921875,0.023529052734375,0.0141448974609375
1772457155545255400,0.40125537109375,-0.993865966796875,0.0233154296875,0.0133056640625
1772457155555274500,0.4112744140625,-0.99468994140625,0.0225677490234375,0.01177978515625
1772457155565292500,0.42129248046875,-0.9963226318359375,0.02264404296875,0.013153076171875
1772457155575310600,0.431310546875,-0.99505615234375,0.0208587646484375,0.015228271484375
1772457155585329400,0.441329345703125,-0.9955902099609375,0.0223541259765625,0.01220703125
1772457155595347700,0.45134765625,-0.9963531494140625,0.0215911865234375,0.01300048828125
1772457155605366500,0.461366455078125,-0.995147705078125,0.02252197265625,0.0131378173828125
1772457155615384600,0.471384521484375,-0.993408203125,0.0223388671875,0.0123443603515625
1772457155625403600,0.481403564453125,-0.9961395263671875,0.0250396728515625,0.0115509033203125
1772457155635421400,0.49142138671875,-0.9962158203125,0.022491455078125,0.0123138427734375
1772457155645439700,0.501439697265625,-0.994110107421875,0.0218048095703125,0.0113983154296875
1772457155655458600,0.51145849609375,-0.9934844970703125,0.022125244140625,0.014678955078125
1772457155665476600,0.5214765625,-0.9945526123046875,0.0209503173828125,0.0141754150390625
1772457155675495700,0.53149560546875,-0.9940185546875,0.020721435546875,0.0131378173828125
1772457155685513500,0.541513427734375,-0.9940032958984375,0.0229339599609375,0.013519287109375
1772457155695531500,0.551531494140625,-0.99652099609375,0.024017333984375,0.0126190185546875
1772457155705550300,0.56155029296875,-0.995208740234375,0.022369384765625,0.012237548828125
1772457155715568600,0.571568603515625,-0.9944610595703125,0.0233612060546875,0.01300048828125
1772457155725587700,0.581587646484375,-0.9947967529296875,0.0238037109375,0.0126190185546875
1772457155735605500,0.59160546875,-0.996063232421875,0.0225830078125,0.012664794921875
1772457155745624600,0.60162451171875,-0.9952392578125,0.0215911865234375,0.0132904052734375
1772457155755642400,0.611642333984375,-0.994384765625,0.0236358642578125,0.0128936767578125
1772457155765660400,0.621660400390625,-0.995025634765625,0.0206146240234375,0.012451171875
1772457155775679500,0.631679443359375,-0.9946136474609375,0.0231170654296875,0.01300048828125
1772457155785697500,0.641697509765625,-0.994140625,0.024505615234375,0.0137481689453125
1772457155795716600,0.651716552734375,-0.995147705078125,0.023193359375,0.0117034912109375
1772457155805734700,0.661734619140625,-0.9944000244140625,0.022216796875,0.012908935546875
