time,seconds_elapsed,z,y,x
1772456732443888400,0.073888427734375,-0.853790283203125,-0.1035614013671875,0.06146240234375
1772456732453908500,0.083908447265625,-0.83367919921875,-0.0665130615234375,0.074188232421875
1772456732463927600,0.093927490234375,-0.8203582763671875,-0.101287841796875,0.09027099609375
1772456732473947600,0.10394775390625,-0.7636871337890625,-0.1125030517578125,0.0648651123046875
1772456732483966500,0.113966552734375,-0.72967529296875,-0.1524200439453125,0.0641937255859375
1772456732493986600,0.123986572265625,-0.6968994140625,-0.1884765625,0.07513427734375
1772456732504005400,0.13400537109375,-0.6764678955078125,-0.2174224853515625,0.063995361328125
1772456732514025500,0.144025390625,-0.686981201171875,-0.24945068359375,0.03143310546875
1772456732524044500,0.15404443359375,-0.7126312255859375,-0.28070068359375,-0.0171966552734375
1772456732534064600,0.164064697265625,-0.7265472412109375,-0.3159332275390625,-0.0512847900390625
1772456732544083700,0.174083740234375,-0.732147216796875,-0.3538970947265625,-0.05938720703125
1772456732554103300,0.184103271484375,-0.7408599853515625,-0.4069671630859375,-0.068359375
1772456732564122400,0.194122314453125,-0.7791900634765625,-0.478668212890625,-0.07000732421875
1772456732574142500,0.204142578125,-0.8572845458984375,-0.5509185791015625,-0.067535400390625
1772456732584161500,0.21416162109375,-0.9627685546875,-0.614501953125,-0.0507354736328125
1772456732594181600,0.224181640625,-1.13287353515625,-0.59454345703125,-0.0356292724609375
1772456732604200700,0.23420068359375,-1.2089996337890625,-0.4454803466796875,-0.0511016845703125
1772456732614220300,0.24422021484375,-1.387939453125,-0.31854248046875,-0.17572021484375
1772456732624239400,0.2542392578125,-1.530609130859375,-0.33734130859375,-0.282989501953125
1772456732634259500,0.264259521484375,-1.57049560546875,-0.3755035400390625,-0.255279541015625
1772456732644278500,0.274278564453125,-1.5796661376953125,-0.335784912109375,-0.0790252685546875
1772456732654298600,0.284298583984375,-1.667236328125,-0.267852783203125,0.11383056640625
1772456732664317400,0.2943173828125,-1.7846832275390625,-0.1682281494140625,0.19775390625
1772456732674337300,0.304337158203125,-1.896240234375,-0.075775146484375,0.134033203125
1772456732684356400,0.3143564453125,-1.8981781005859375,0.0618438720703125,0.0724029541015625
1772456732694376400,0.32437646484375,-1.76043701171875,0.1953125,0.1068115234375
1772456732704395500,0.3343955078125,-1.5737762451171875,0.226715087890625,0.2129669189453125
1772456732714415600,0.34441552734375,-1.4117279052734375,0.1944427490234375,0.309814453125
1772456732724434400,0.354434326171875,-1.2678985595703125,0.1313629150390625,0.3552703857421875
1772456732734454300,0.364454345703125,-1.1438446044921875,0.0359344482421875,0.344207763671875
1772456732744473300,0.374473388671875,-1.0279541015625,-0.0648345947265625,0.2742767333984375
1772456732754493400,0.384493408203125,-0.9301605224609375,-0.1495361328125,0.1080322265625
1772456732764513500,0.394513427734375,-0.852752685546875,-0.24725341796875,-0.1122894287109375
1772456732774532600,0.40453271484375,-0.7805328369140625,-0.3687591552734375,-0.242462158203125
1772456732784552400,0.414552490234375,-0.694244384765625,-0.457489013671875,-0.2793426513671875
1772456732794571500,0.424571533203125,-0.6129608154296875,-0.4770050048828125,-0.2496490478515625
1772456732804591400,0.43459130859375,-0.588134765625,-0.441375732421875,-0.1430511474609375
1772456732814610400,0.4446103515625,-0.5953216552734375,-0.4654693603515625,-0.1293792724609375
1772456732824630500,0.454630615234375,-0.590087890625,-0.4467010498046875,-0.069915771484375
1772456732834649600,0.464649658203125,-0.5914459228515625,-0.3817901611328125,0.0194091796875
1772456732844669700,0.474669677734375,-0.5900115966796875,-0.316650390625,0.090362548828125
1772456732854688500,0.4846884765625,-0.582489013671875,-0.2701568603515625,0.1638031005859375
1772456732864708400,0.494708251953125,-0.572235107421875,-0.232025146484375,0.203704833984375
1772456732874727400,0.5047275390625,-0.554229736328125,-0.2137451171875,0.20159912109375
1772456732884747500,0.51474755859375,-0.5145721435546875,-0.181121826171875,0.20745849609375
1772456732894766600,0.5247666015625,-0.4538421630859375,-0.14105224609375,0.24652099609375
1772456732904786700,0.53478662109375,-0.3957672119140625,-0.1382293701171875,0.294189453125
1772456732914805500,0.544805419921875,-0.3526458740234375,-0.1484527587890625,0.2994384765625
1772456732924825300,0.554825439453125,-0.3632965087890625,-0.1336669921875,0.279022216796875
1772456732934844400,0.564844482421875,-0.3782958984375,-0.126800537109375,0.2581787109375
1772456732944864500,0.574864501953125,-0.3867340087890625,-0.151336669921875,0.251739501953125
1772456732954883600,0.584883544921875,-0.403717041015625,-0.1970367431640625,0.277191162109375
1772456732964903700,0.594903564453125,-0.4356536865234375,-0.2453155517578125,0.314788818359375
1772456732974922500,0.604922607421875,-0.5102081298828125,-0.29150390625,0.375579833984375
1772456732984942300,0.6149423828125,-0.646881103515625,-0.3182373046875,0.4215545654296875
1772456732994961400,0.62496142578125,-0.803253173828125,-0.3028717041015625,0.4271392822265625
1772456733004981500,0.6349814453125,-0.9456939697265625,-0.2664337158203125,0.38531494140625
1772456733015000600,0.64500048828125,-1.073211669921875,-0.2284088134765625,0.30377197265625
1772456733025020700,0.655020751953125,-1.2397003173828125,-0.2167510986328125,0.2103118896484375
1772456733035039500,0.66503955078125,-1.4190521240234375,-0.3084259033203125,0.11993408203125
1772456733045059300,0.675059326171875,-1.570220947265625,-0.4731597900390625,0.05682373046875
1772456733055078400,0.685078369140625,-1.6159210205078125,-0.59063720703125,-0.0059051513671875
1772456733065098500,0.695098388671875,-1.56591796875,-0.4995269775390625,-0.05169677734375
1772456733075117600,0.70511767578125,-1.491058349609375,-0.3671875,-0.02496337890625
1772456733085137700,0.7151376953125,-1.4989166259765625,-0.3241424560546875,-0.0915374755859375
1772456733095157500,0.725157470703125,-1.576904296875,-0.2664947509765625,-0.244903564453125
1772456733105176600,0.735176513671875,-1.629608154296875,-0.1904449462890625,-0.365509033203125
1772456733115196400,0.745196533203125,-1.6606903076171875,-0.132476806640625,-0.395538330078125
1772456733125215500,0.755215576171875,-1.6768035888671875,-0.1021728515625,-0.30926513671875
1772456733135235600,0.765235595703125,-1.6690521240234375,-0.098297119140625,-0.1543426513671875
1772456733145254400,0.77525439453125,-1.62420654296875,-0.1091766357421875,0.0146331787109375
1772456733155274500,0.7852744140625,-1.54046630859375,-0.13262939453125,0.1780242919921875
1772456733165293600,0.79529345703125,-1.448974609375,-0.19366455078125,0.2859344482421875
1772456733175313400,0.8053134765625,-1.3804168701171875,-0.2798004150390625,0.361236572265625
1772456733185332500,0.81533251953125,-1.343536376953125,-0.372802734375,0.3909454345703125
1772456733195352600,0.8253525390625,-1.3201904296875,-0.4623870849609375,0.3338775634765625
1772456733205371400,0.835371337890625,-1.2663726806640625,-0.5012664794921875,0.224456787109375
1772456733215391500,0.8453916015625,-1.1703643798828125,-0.4876708984375,0.1371917724609375
1772456733225410600,0.85541064453125,-1.03717041015625,-0.4541778564453125,0.11553955078125
1772456733235430400,0.865430419921875,-0.88427734375,-0.4217071533203125,0.15625
1772456733245449500,0.875449462890625,-0.7492218017578125,-0.3894500732421875,0.223876953125
1772456733255469600,0.885469482421875,-0.6378631591796875,-0.3496551513671875,0.291595458984375
1772456733265488400,0.89548828125,-0.55450439453125,-0.2992095947265625,0.343902587890625
1772456733275508500,0.905508544921875,-0.5078277587890625,-0.2613983154296875,0.3673248291015625
1772456733285527600,0.915527587890625,-0.4761199951171875,-0.24993896484375,0.331024169921875
1772456733295547400,0.92554736328125,-0.4340057373046875,-0.2492523193359375,0.246307373046875
1772456733305566500,0.93556640625,-0.3791046142578125,-0.2302703857421875,0.1439208984375
1772456733315586600,0.945586669921875,-0.3080596923828125,-0.1971588134765625,0.064727783203125
1772456733325605400,0.95560546875,-0.2552337646484375,-0.1656341552734375,0.0411834716796875
1772456733335625500,0.96562548828125,-0.2152252197265625,-0.1426239013671875,0.065673828125
1772456733345644500,0.97564453125,-0.1820220947265625,-0.135467529296875,0.1352691650390625
1772456733355664400,0.985664306640625,-0.1667633056640625,-0.1428680419921875,0.22314453125
1772456733365683500,0.995683349609375,-0.1940765380859375,-0.1672210693359375,0.274993896484375
1772456733375703600,1.00570361328125,-0.256378173828125,-0.1956024169921875,0.2408905029296875
1772456733385722400,1.015722412109375,-0.3388519287109375,-0.22119140625,0.136566162109375
1772456733395742200,1.0257421875,-0.44891357421875,-0.2462158203125,0.0237579345703125
1772456733405761300,1.03576123046875,-0.5565185546875,-0.267120361328125,-0.0546112060546875
1772456733415781400,1.045781494140625,-0.6483612060546875,-0.27789306640625,-0.066558837890625
1772456733425800400,1.055800537109375,-0.711029052734375,-0.275909423828125,-0.03509521484375
1772456733435820300,1.0658203125,-0.79254150390625,-0.297027587890625,-0.0081024169921875
1772456733445839000,1.075839111328125,-0.923004150390625,-0.3542327880859375,-0.0350189208984375
1772456733455859200,1.085859130859375,-1.1395721435546875,-0.44757080078125,-0.089569091796875
1772456733465878300,1.095878173828125,-1.453948974609375,-0.5410308837890625,-0.1143035888671875
1772456733475898400,1.1058984375,-1.7302703857421875,-0.597900390625,-0.0785675048828125
1772456733485917400,1.11591748046875,-1.8505706787109375,-0.595672607421875,0.00006103515625
1772456733495937300,1.125937255859375,-1.818389892578125,-0.53179931640625,0.079254150390625
1772456733505956000,1.1359560546875,-1.7111663818359375,-0.434356689453125,0.1048736572265625
1772456733515976200,1.14597607421875,-1.6077423095703125,-0.3442840576171875,0.07244873046875
1772456733525995300,1.155995361328125,-1.5092010498046875,-0.2509307861328125,0.0365753173828125
1772456733536015400,1.166015380859375,-1.410552978515625,-0.1472625732421875,0.0142974853515625
1772456733546034400,1.176034423828125,-1.327789306640625,-0.087921142578125,0.01019287109375
1772456733556054300,1.18605419921875,-1.285400390625,-0.109619140625,0.03375244140625
1772456733566074400,1.196074462890625,-1.275360107421875,-0.1873016357421875,0.060760498046875
1772456733576093200,1.20609326171875,-1.2736968994140625,-0.281585693359375,0.07586669921875
1772456733586113300,1.21611328125,-1.2693023681640625,-0.371063232421875,0.06658935546875
1772456733596132400,1.22613232421875,-1.2742462158203125,-0.4462432861328125,0.0635223388671875
1772456733606152200,1.236152099609375,-1.27490234375,-0.4945831298828125,0.12933349609375
1772456733616171300,1.246171142578125,-1.236602783203125,-0.484954833984375,0.23382568359375
1772456733626191400,1.25619140625,-1.1822967529296875,-0.45904541015625,0.297149658203125
1772456733636210200,1.266210205078125,-1.1654052734375,-0.4516754150390625,0.2989501953125
1772456733646230300,1.276230224609375,-1.1378173828125,-0.411651611328125,0.2833099365234375
1772456733656249300,1.286249267578125,-1.0808563232421875,-0.346221923828125,0.2703857421875
1772456733666269200,1.296269287109375,-1.0010528564453125,-0.295257568359375,0.2366485595703125
1772456733676288300,1.306288330078125,-0.902313232421875,-0.2786712646484375,0.1972198486328125
1772456733686308400,1.316308349609375,-0.79180908203125,-0.290191650390625,0.1880340576171875
1772456733696327200,1.3263271484375,-0.674102783203125,-0.3066864013671875,0.1888275146484375
1772456733706347300,1.33634716796875,-0.5441131591796875,-0.312042236328125,0.1852264404296875
1772456733716366300,1.346366455078125,-0.419921875,-0.30157470703125,0.1886138916015625
1772456733726386400,1.356386474609375,-0.3319549560546875,-0.282989501953125,0.1832275390625
1772456733736405200,1.3664052734375,-0.2618560791015625,-0.2314605712890625,0.15032958984375
1772456733746425300,1.37642529296875,-0.2132720947265625,-0.163482666015625,0.10931396484375
1772456733756444200,1.386444091796875,-0.182342529296875,-0.1131591796875,0.080078125
1772456733766464300,1.39646435546875,-0.1646728515625,-0.0908050537109375,0.090057373046875
1772456733776483300,1.4064833984375,-0.16510009765625,-0.0885009765625,0.12164306640625
1772456733786503400,1.41650341796875,-0.18487548828125,-0.1080322265625,0.1616363525390625
1772456733796522500,1.4265224609375,-0.206298828125,-0.134246826171875,0.187255859375
1772456733806542300,1.436542236328125,-0.23773193359375,-0.1529541015625,0.1898651123046875
1772456733816561200,1.44656103515625,-0.2924346923828125,-0.18585205078125,0.1870269775390625
1772456733826581200,1.456581298828125,-0.37445068359375,-0.23291015625,0.19873046875
1772456733836600300,1.466600341796875,-0.493499755859375,-0.2757415771484375,0.2198944091796875
1772456733846620400,1.476620361328125,-0.62750244140625,-0.2942657470703125,0.1978302001953125
1772456733856639500,1.486639404296875,-0.709197998046875,-0.255584716796875,0.11651611328125
1772456733866659000,1.4966591796875,-0.7231597900390625,-0.1792144775390625,0.05841064453125
1772456733876678100,1.50667822265625,-0.746978759765625,-0.1245574951171875,0.0800323486328125
1772456733886698200,1.5166982421875,-0.8894195556640625,-0.17718505859375,0.1776123046875
1772456733896717300,1.52671728515625,-1.146820068359375,-0.3718109130859375,0.261688232421875
1772456733906737400,1.5367373046875,-1.41510009765625,-0.5750274658203125,0.2212982177734375
1772456733916756500,1.546756591796875,-1.567291259765625,-0.6261444091796875,0.0395660400390625
1772456733926776000,1.556776123046875,-1.59088134765625,-0.52838134765625,-0.117645263671875
1772456733936795100,1.566795166015625,-1.59259033203125,-0.3973541259765625,-0.1500396728515625
1772456733946815200,1.576815185546875,-1.6212921142578125,-0.2944183349609375,-0.11724853515625
1772456733956834300,1.586834228515625,-1.66680908203125,-0.216461181640625,-0.0813751220703125
1772456733966854400,1.5968544921875,-1.71002197265625,-0.188262939453125,-0.0770263671875
1772456733976873500,1.60687353515625,-1.786163330078125,-0.2606964111328125,-0.048004150390625
1772456733986893000,1.61689306640625,-1.855926513671875,-0.3881378173828125,-0.007415771484375
1772456733996912000,1.626912109375,-1.8365478515625,-0.509429931640625,0.0367431640625
1772456734006932200,1.63693212890625,-1.739044189453125,-0.60516357421875,0.0602569580078125
1772456734016951300,1.646951416015625,-1.599639892578125,-0.686614990234375,0.0476531982421875
1772456734026971400,1.656971435546875,-1.4231719970703125,-0.7750091552734375,0.0246429443359375
1772456734036990200,1.666990234375,-1.216949462890625,-0.842041015625,0.019927978515625
1772456734047010300,1.67701025390625,-1.07379150390625,-0.854217529296875,0.025146484375
1772456734057029000,1.687029052734375,-0.9957275390625,-0.8053741455078125,0.0512237548828125
1772456734067049200,1.69704931640625,-0.983642578125,-0.7317352294921875,0.0863189697265625
1772456734077068300,1.707068359375,-1.0267333984375,-0.6541595458984375,0.0993499755859375
1772456734087088400,1.71708837890625,-1.035736083984375,-0.5652618408203125,0.075714111328125
1772456734097107200,1.727107177734375,-0.99371337890625,-0.4900054931640625,0.0646820068359375
1772456734107127300,1.737127197265625,-0.897003173828125,-0.425811767578125,0.092193603515625
1772456734117146400,1.747146484375,-0.7580108642578125,-0.37261962890625,0.1584320068359375
1772456734127166200,1.757166259765625,-0.610870361328125,-0.32080078125,0.2133331298828125
1772456734137185300,1.767185302734375,-0.4814300537109375,-0.280303955078125,0.2402191162109375
1772456734147205400,1.777205322265625,-0.374359130859375,-0.25,0.229766845703125
1772456734157224200,1.78722412109375,-0.286529541015625,-0.21527099609375,0.2093963623046875
1772456734167244300,1.797244384765625,-0.22149658203125,-0.1693878173828125,0.191162109375
1772456734177263400,1.807263427734375,-0.1714630126953125,-0.1079254150390625,0.1915740966796875
1772456734187283200,1.817283203125,-0.1469268798828125,-0.054046630859375,0.2088165283203125
1772456734197302300,1.82730224609375,-0.15838623046875,-0.0250244140625,0.235076904296875
1772456734207322400,1.837322265625,-0.215087890625,-0.0273284912109375,0.2502288818359375
1772456734217341200,1.847341064453125,-0.3087615966796875,-0.0292816162109375,0.2373199462890625
1772456734227361300,1.857361328125,-0.397308349609375,0.0006256103515625,0.201629638671875
1772456734237380400,1.86738037109375,-0.4893798828125,-0.007843017578125,0.120574951171875
1772456734247400200,1.877400146484375,-0.5629730224609375,-0.073333740234375,0.0281829833984375
1772456734257419300,1.887419189453125,-0.60821533203125,-0.146392822265625,-0.0239715576171875
1772456734267439400,1.897439453125,-0.6032867431640625,-0.1781005859375,-0.0774993896484375
1772456734277458200,1.907458251953125,-0.615997314453125,-0.2836761474609375,-0.1187286376953125
1772456734287478300,1.917478271484375,-0.598968505859375,-0.4147186279296875,-0.1601409912109375
